时间		开盘		最高		最低		收盘		涨幅		振幅		总手		金额		换手%		成交次数		
2017-11-23,四	94.37		96.00		88.15		91.23		-3.30%		8.32%		496,700		46,090,028	3.31		1499		

2017-11-24,五	89.86		95.00		89.86		93.06		+2.01%		5.63%		438,678		40,924,300	2.92		1353		

2017-11-27,一	92.00		92.00		86.00		86.05		-7.53%		6.45%		427,100		37,986,436	2.85		1315		

2017-11-28,二	85.81		89.58		85.80		89.40		+3.89%		4.39%		235,708		20,729,633	1.57		870		

2017-11-29,三	89.85		90.58		88.02		89.98		+0.65%		2.86%		222,100		19,820,964	1.48		640		

2017-11-30,四	89.60		90.47		87.16		88.39		-1.77%		3.68%		227,600		20,273,824	1.52		627		

2017-12-01,五	87.30		89.98		87.30		88.38		-0.01%		3.03%		127,600		11,314,855	0.851		435		

2017-12-04,一	86.80		87.95		82.28		83.50		-5.52%		6.42%		419,700		35,342,043	2.80		1277		

2017-12-05,二	83.94		83.94		75.15		75.15		-10.00%		10.53%		899,600		69,758,428	6.00		1568		

2017-12-06,三	73.00		75.08		68.80		74.64		-0.68%		8.36%		1,478,209	106,100,847	9.85		2529		

2017-12-07,四	72.02		75.00		70.80		72.96		-2.25%		5.63%		888,200		65,144,663	5.92		1570		

2017-12-08,五	72.87		75.00		72.20		73.10		+0.19%		3.84%		601,300		44,635,316	4.01		1429		

2017-12-11,一	74.49		74.49		70.89		72.62		-0.66%		4.92%		645,911		46,689,346	4.31		1508		

2017-12-12,二	73.68		73.68		68.88		69.06		-4.90%		6.61%		762,100		54,027,772	5.08		1844		

2017-12-13,三	68.78		71.50		68.22		70.35		+1.87%		4.75%		587,100		41,204,338	3.91		1165		

2017-12-14,四	71.14		72.00		69.77		70.75		+0.57%		3.17%		706,100		49,940,639	4.71		1728		

2017-12-15,五	70.38		70.38		67.88		69.08		-2.36%		3.53%		840,409		58,122,989	5.60		1777		

2017-12-18,一	69.32		69.32		66.00		67.26		-2.63%		4.81%		486,709		32,699,549	3.24		1141		

2017-12-19,二	67.40		70.97		66.78		69.33		+3.08%		6.23%		974,818		67,948,702	6.50		1839		

2017-12-20,三	69.09		71.40		68.57		69.04		-0.42%		4.08%		687,909		48,083,846	4.59		1431		

2017-12-21,四	68.08		69.60		66.64		68.79		-0.36%		4.29%		442,600		30,163,681	2.95		1424		

2017-12-22,五	68.57		70.06		68.47		68.83		+0.06%		2.31%		296,218		20,545,746	1.97		887		

2017-12-25,一	68.08		73.50		67.90		70.89		+2.99%		8.14%		742,035		52,207,544	4.95		1898		

2017-12-26,二	70.89		73.45		69.58		72.94		+2.89%		5.46%		623,315		44,812,530	4.16		1782		

2017-12-27,三	72.34		74.94		71.51		71.68		-1.73%		4.70%		652,500		47,762,300	4.35		1611		

2017-12-28,四	71.55		71.99		70.50		71.25		-0.60%		2.08%		360,900		25,664,959	2.41		1135		

2017-12-29,五	70.88		74.93		70.71		74.66		+4.79%		5.92%		704,309		51,874,860	4.70		1975		

2018-01-02,二	74.88		77.49		74.01		74.78		+0.16%		4.66%		665,724		50,220,111	4.44		1801		

2018-01-03,三	74.00		75.35		74.00		74.59		-0.25%		1.81%		428,300		31,960,734	2.86		1131		

2018-01-04,四	74.13		75.09		74.01		74.25		-0.46%		1.45%		371,800		27,676,605	2.48		941		

2018-01-05,五	74.06		74.49		70.12		72.71		-2.07%		5.89%		806,900		58,588,783	5.38		1741		

2018-01-08,一	72.90		72.90		70.80		71.44		-1.75%		2.89%		381,600		27,339,571	2.54		929		

2018-01-09,二	71.30		72.00		70.80		71.18		-0.36%		1.68%		306,300		21,806,566	2.04		750		

2018-01-10,三	71.07		71.46		68.97		69.33		-2.60%		3.50%		408,800		28,649,905	2.73		1011		

2018-01-11,四	68.15		69.90		68.05		69.01		-0.46%		2.67%		452,200		31,204,021	3.01		1185		

2018-01-12,五	69.03		69.19		67.69		67.80		-1.75%		2.17%		309,100		21,052,987	2.06		992		

2018-01-15,一	67.18		68.01		62.10		63.11		-6.92%		8.72%		782,800		50,922,659	5.22		1756		

2018-01-16,二	63.00		63.95		62.58		62.84		-0.43%		2.17%		518,009		32,662,949	3.45		1231		

2018-01-17,三	62.32		65.75		60.84		64.67		+2.91%		7.81%		2,031,553	129,199,095	13.54		2792		

2018-01-18,四	64.50		65.38		62.72		63.01		-2.57%		4.11%		1,115,215	71,454,005	7.43		2161		

2018-01-19,五	62.70		63.94		62.11		63.06		+0.08%		2.90%		963,600		60,711,839	6.42		1516		

2018-01-22,一	62.90		63.90		62.61		63.28		+0.35%		2.05%		593,700		37,642,257	3.96		1268		

2018-01-23,二	63.28		63.28		61.60		62.16		-1.77%		2.65%		539,115		33,698,130	3.59		1410		

2018-01-24,三	62.20		63.70		61.04		63.46		+2.09%		4.28%		653,109		40,900,042	4.35		1604		

2018-01-25,四	63.28		66.66		63.02		65.47		+3.17%		5.74%		893,909		58,116,167	5.96		2399		

2018-01-26,五	65.16		65.69		63.80		65.26		-0.32%		2.89%		865,815		55,870,990	5.77		1212		

2018-01-29,一	65.26		65.90		63.18		63.26		-3.06%		4.17%		434,900		28,051,648	2.90		1276		

