时间		开盘		最高		最低		收盘		涨幅		振幅		总手		金额		换手%		成交次数		
2021-04-02,五	42.55		43.31		41.91		43.18		+2.25%		3.32%		900,991		38,470,607	1.73		3160		
2021-04-06,二	43.18		45.25		42.91		44.43		+2.89%		5.42%		1,696,625	74,612,382	3.26		5636		
2021-04-07,三	44.50		45.29		41.91		42.13		-5.18%		7.61%		3,219,657	137,315,520	6.19		10514		
2021-04-08,四	42.07		42.59		41.13		42.18		+0.12%		3.47%		2,270,487	94,880,682	4.37		7944		
2021-04-09,五	41.99		42.35		40.75		40.98		-2.84%		3.79%		1,662,232	68,886,068	1.48		5428		
2021-04-12,一	41.40		42.69		40.51		40.70		-0.68%		5.32%		2,479,881	103,340,495	2.20		6671		
2021-04-13,二	40.70		41.49		39.66		39.82		-2.16%		4.50%		1,730,200	69,459,518	1.54		5440		
2021-04-14,三	39.81		40.36		39.51		39.93		+0.28%		2.13%		1,403,700	56,149,412	1.25		4583		
2021-04-15,四	39.78		40.15		39.36		40.04		+0.28%		1.98%		792,591		31,575,964	0.704		2937		
2021-04-16,五	40.08		40.86		40.01		40.30		+0.65%		2.12%		1,142,681	46,128,594	1.02		3272		
2021-04-19,一	40.22		42.67		40.17		42.33		+5.04%		6.20%		1,952,475	81,720,300	1.73		6730		
2021-04-20,二	42.00		43.53		42.00		42.70		+0.87%		3.61%		1,795,065	77,102,228	1.59		5618		
2021-04-21,三	42.46		42.80		42.20		42.66		-0.09%		1.41%		1,175,104	49,909,911	1.04		4900		
2021-04-22,四	42.63		43.69		42.35		43.06		+0.94%		3.14%		1,689,238	73,090,618	1.50		6602		
2021-04-23,五	43.04		43.86		42.80		43.34		+0.65%		2.46%		980,506		42,477,122	0.871		3886		
2021-04-26,一	43.52		44.21		42.88		42.98		-0.83%		3.07%		1,717,360	74,901,920	1.53		4977		
2021-04-27,二	42.97		44.49		42.24		43.82		+1.95%		5.23%		1,787,266	78,473,210	1.59		6226		
2021-04-28,三	43.80		45.50		43.56		45.42		+3.65%		4.43%		2,529,759	113,566,895	2.25		7991		
2021-04-29,四	45.49		45.49		44.55		45.01		-0.90%		2.07%		2,119,210	95,315,249	1.88		7108		
2021-04-30,五	45.01		45.19		43.63		43.85		-2.58%		3.47%		1,536,285	67,709,576	1.36		5633		
2021-05-06,四	43.95		44.57		43.20		43.89		+0.09%		3.12%		1,074,876	47,193,490	0.955		4346		
2021-05-07,五	43.89		44.18		41.90		42.18		-3.90%		5.19%		1,671,625	71,855,402	1.48		6118		
2021-05-10,一	42.30		42.72		40.88		42.10		-0.19%		4.36%		1,549,604	64,952,344	1.38		6778		
2021-05-11,二	42.33		42.56		41.00		41.55		-1.31%		3.71%		1,403,652	58,526,083	1.25		4940		
2021-05-12,三	41.70		41.98		40.67		41.60		+0.12%		3.15%		1,562,617	64,615,891	1.39		6476		
2021-05-13,四	41.40		41.65		41.00		41.20		-0.96%		1.56%		794,621		32,822,849	0.706		3245		
2021-05-14,五	41.27		43.00		41.07		42.82		+3.93%		4.68%		1,864,994	78,728,990	1.66		6890		
2021-05-17,一	42.85		43.95		42.39		43.09		+0.63%		3.64%		1,965,900	84,953,322	1.75		6999		
2021-05-18,二	29.40		29.48		28.73		28.78		-33.21%		1.74%		2,138,577	61,959,961	1.31		7114		
2021-05-19,三	27.00		27.16		25.90		26.05		-9.49%		4.38%		8,920,673	235,832,570	5.46		22300		
2021-05-20,四	26.00		27.45		25.17		27.41		+5.22%		8.75%		4,817,893	128,070,238	2.95		14401		
2021-05-21,五	27.03		27.35		26.68		26.75		-2.41%		2.44%		2,051,340	55,380,667	1.26		6769		
2021-05-24,一	26.66		28.22		26.60		27.96		+4.52%		6.06%		4,463,366	122,188,395	2.73		11870		
2021-05-25,二	28.27		29.30		27.91		28.98		+3.65%		4.97%		3,777,280	108,979,200	2.31		11798		
2021-05-26,三	29.46		29.65		28.81		29.30		+1.10%		2.90%		2,886,775	84,701,988	1.77		7202		
2021-05-27,四	29.25		30.93		29.04		30.25		+3.24%		6.45%		3,430,778	104,175,638	2.10		11398		
2021-05-28,五	30.33		30.58		29.88		30.16		-0.30%		2.31%		2,317,652	70,121,209	1.42		8538		
2021-05-31,一	30.16		30.78		29.91		30.24		+0.27%		2.88%		2,272,592	68,819,786	1.39		8127		
2021-06-01,二	30.24		30.50		29.89		30.21		-0.10%		2.02%		1,649,824	49,792,612	1.01		5939		
2021-06-02,三	30.20		30.49		29.53		29.88		-1.09%		3.18%		2,002,544	59,932,799	1.23		7721		
2021-06-03,四	29.62		30.41		29.55		29.69		-0.64%		2.88%		1,481,497	44,519,764	0.908		5332		
2021-06-04,五	29.84		30.01		29.12		29.43		-0.88%		3.00%		1,874,737	55,353,986	1.15		6313		
2021-06-07,一	29.45		31.09		29.35		31.00		+5.33%		5.91%		3,782,330	115,512,150	2.32		10590		
2021-06-08,二	31.01		31.25		29.80		30.36		-2.06%		4.68%		2,376,494	71,805,963	1.46		7886		
2021-06-09,三	30.44		30.44		29.42		29.56		-2.64%		3.36%		1,680,724	50,034,182	1.03		5458		
2021-06-10,四	29.60		30.26		29.40		30.10		+1.83%		2.91%		1,367,470	41,007,156	0.838		4372		
2021-06-11,五	30.20		30.45		29.60		29.64		-1.53%		2.82%		1,190,863	35,494,825	0.730		3871		
2021-06-15,二	29.80		29.81		28.73		29.18		-1.55%		3.64%		1,604,351	47,040,787	0.983		5215		
2021-06-16,三	29.13		29.20		28.48		28.80		-1.30%		2.47%		1,799,864	51,729,765	1.10		5875		
2021-06-17,四	28.36		29.00		28.35		28.76		-0.14%		2.26%		1,712,416	49,266,642	1.05		5542		
2021-06-18,五	28.70		29.24		28.47		29.00		+0.83%		2.68%		2,600,495	75,263,602	1.59		7871		
2021-06-21,一	28.91		29.80		28.71		29.60		+2.07%		3.76%		2,295,473	67,662,210	1.41		6471		
2021-06-22,二	29.78		30.10		29.28		29.51		-0.30%		2.77%		2,217,080	65,693,299	1.36		5572		
2021-06-23,三	29.44		29.99		29.22		29.27		-0.81%		2.61%		2,306,982	68,130,755	1.41		7559		
2021-06-24,四	29.32		29.33		28.61		29.11		-0.55%		2.46%		2,393,149	69,217,490	1.47		5694		
2021-06-25,五	28.90		29.37		28.50		28.66		-1.55%		2.99%		3,493,403	100,361,174	2.14		8078		
2021-06-28,一	28.66		30.10		28.66		29.74		+3.77%		5.02%		4,257,661	126,335,532	2.61		12088		
2021-06-29,二	29.70		29.83		27.91		28.03		-5.75%		6.46%		5,795,425	165,864,000	3.55		16246		
2021-06-30,三	28.20		29.72		28.06		28.67		+2.28%		5.92%		5,048,624	145,923,730	3.21		14712		
2021-07-01,四	28.68		29.34		28.50		28.80		+0.45%		2.93%		2,631,885	76,137,880	1.67		8181		
2021-07-02,五	29.68		30.67		29.10		30.29		+5.17%		5.45%		8,974,628	270,367,440	5.70		25273		
2021-07-05,一	30.80		32.48		30.35		32.14		+6.11%		7.03%		8,732,358	277,532,720	5.55		23052		
2021-07-06,二	32.17		32.99		31.63		32.01		-0.40%		4.23%		6,867,123	221,802,190	4.36		19430		
2021-07-07,三	31.93		32.14		31.11		31.74		-0.84%		3.22%		4,790,388	152,010,120	3.04		11535		
2021-07-08,四	31.68		33.95		31.68		33.42		+5.29%		7.15%		6,155,065	204,628,750	3.91		14921		
2021-07-09,五	33.33		33.60		32.46		33.15		-0.81%		3.41%		3,994,072	132,178,557	2.54		10908		
2021-07-12,一	33.36		34.62		33.10		33.40		+0.75%		4.59%		7,108,632	239,860,860	4.52		15776		
2021-07-13,二	33.61		34.50		32.55		33.40		+0.00%		5.84%		4,188,905	139,578,180	2.66		9645		
2021-07-14,三	33.20		33.75		32.00		32.90		-1.50%		5.24%		3,449,324	113,825,486	2.19		10258		
2021-07-15,四	32.75		33.55		31.50		32.84		-0.18%		6.23%		4,913,342	159,224,560	3.12		12603		
2021-07-16,五	32.82		34.12		31.59		31.79		-3.20%		7.70%		5,443,405	177,879,280	3.46		14230		
2021-07-19,一	31.82		32.82		31.65		32.18		+1.23%		3.68%		3,247,491	104,658,682	2.06		11037		
2021-07-20,二	31.66		32.40		31.34		31.99		-0.59%		3.29%		3,172,939	100,905,910	2.02		10806		
2021-07-21,三	32.00		35.19		32.00		35.19		+10.00%		9.97%		4,865,382	167,054,180	3.09		8468		
2021-07-22,四	35.88		36.08		34.30		35.07		-0.34%		5.06%		6,381,958	222,930,590	4.05		22164		
2021-07-23,五	35.07		37.88		35.01		37.42		+6.70%		8.18%		6,473,317	238,720,640	4.11		20569		
2021-07-26,一	37.07		37.88		35.50		36.97		-1.20%		6.36%		5,120,930	189,269,260	3.25		14498		
2021-07-27,二	36.99		37.42		34.00		34.60		-6.41%		9.25%		4,867,922	174,209,400	3.09		13358		
2021-07-28,三	34.72		34.72		32.25		32.65		-5.64%		7.14%		7,209,685	238,006,220	4.58		17295		
2021-07-29,四	33.29		34.80		33.08		34.58		+5.91%		5.27%		4,476,215	151,973,640	2.84		13857		
2021-07-30,五	34.58		35.25		33.62		34.45		-0.38%		4.71%		3,105,414	106,747,772	1.97		9629		
2021-08-02,一	34.23		36.50		33.70		36.15		+4.93%		8.13%		7,605,607	268,108,090	4.83		16217		
2021-08-03,二	36.80		38.15		36.47		36.82		+1.85%		4.65%		7,311,508	273,168,640	4.64		18136		
2021-08-04,三	36.90		39.86		36.82		38.90		+5.65%		8.26%		6,160,776	237,973,040	3.91		16186		
2021-08-05,四	38.95		38.95		37.50		38.59		-0.80%		3.73%		3,839,340	146,635,010	2.44		11243		
2021-08-06,五	38.99		39.11		37.10		37.90		-1.79%		5.21%		3,986,171	150,701,950	2.53		14441		
2021-08-09,一	37.99		38.91		37.50		38.36		+1.21%		3.72%		3,032,825	115,954,677	1.93		8825		
2021-08-10,二	38.05		40.45		37.30		40.37		+5.24%		8.21%		5,845,391	229,935,200	3.71		15070		
2021-08-11,三	40.00		40.17		38.86		39.63		-1.83%		3.24%		4,244,297	167,383,760	2.70		11382		
2021-08-12,四	39.64		39.98		37.56		38.98		-1.64%		6.11%		4,110,336	159,506,980	2.61		12266		
2021-08-13,五	38.61		38.95		38.06		38.36		-1.59%		2.28%		2,787,329	106,930,385	1.77		7594		
2021-08-16,一	38.00		38.86		37.20		37.73		-1.64%		4.33%		4,375,226	166,634,650	2.78		13072		
2021-08-17,二	37.48		37.98		36.10		36.34		-3.68%		4.98%		3,157,397	116,908,070	2.01		8702		
2021-08-18,三	36.35		36.78		34.50		35.38		-2.64%		6.27%		3,601,052	127,941,935	2.29		10080		
2021-08-19,四	35.70		35.71		34.35		34.83		-1.55%		3.84%		2,979,615	103,992,011	1.89		8788		
2021-08-20,五	35.17		36.60		34.52		35.26		+1.23%		5.97%		5,601,449	198,626,660	3.56		15629		
2021-08-23,一	35.96		38.00		35.69		37.10		+5.22%		6.55%		5,270,860	194,099,590	3.35		13040		
2021-08-24,二	37.99		38.30		36.15		37.10		+0.00%		5.80%		3,536,055	131,615,679	2.25		11320		
2021-08-25,三	37.06		37.37		35.10		35.26		-4.96%		6.12%		4,780,500	170,512,730	3.04		13438		
2021-08-26,四	35.52		35.80		34.98		35.13		-0.37%		2.33%		3,450,529	122,097,663	2.19		9548		
2021-08-27,五	34.90		35.30		33.61		33.80		-3.79%		4.81%		4,966,933	170,240,280	3.16		12944		
2021-08-30,一	33.80		34.68		31.49		32.00		-5.33%		9.44%		9,247,612	301,877,730	5.87		21967		
2021-08-31,二	32.00		32.61		31.20		32.18		+0.56%		4.41%		4,950,790	159,081,960	3.15		14358		
2021-09-01,三	32.06		32.06		30.69		31.04		-3.54%		4.26%		4,412,613	137,256,330	2.80		14013		
2021-09-02,四	31.10		31.30		29.70		30.14		-2.90%		5.15%		5,236,951	158,040,080	3.33		16457		
2021-09-03,五	30.10		30.10		28.67		28.79		-4.48%		4.74%		5,561,994	162,635,200	3.53		16749		
2021-09-06,一	28.88		29.69		28.30		29.56		+2.67%		4.83%		4,970,674	144,065,950	3.16		13068		
2021-09-07,二	29.50		29.50		28.86		29.33		-0.78%		2.17%		3,138,605	91,567,291	1.99		9186		
2021-09-08,三	29.34		29.50		28.90		28.96		-1.26%		2.05%		2,485,312	72,357,373	1.58		7431		
2021-09-09,四	28.86		29.07		28.32		28.61		-1.21%		2.59%		3,350,193	96,065,699	2.13		7953		
2021-09-10,五	29.00		29.40		28.65		29.12		+1.78%		2.62%		2,595,895	75,276,270	1.65		6885		
2021-09-13,一	29.12		29.43		28.20		28.39		-2.51%		4.22%		3,301,956	95,037,483	2.10		8242		
2021-09-14,二	28.40		28.86		28.01		28.56		+0.60%		2.99%		2,611,530	74,674,784	1.66		4997		
2021-09-15,三	28.57		28.99		28.14		28.98		+1.47%		2.98%		2,301,168	65,842,069	1.46		5531		
2021-09-16,四	28.98		29.40		28.70		29.18		+0.69%		2.42%		2,604,833	75,879,899	1.66		6651		
2021-09-17,五	29.30		29.33		28.41		28.75		-1.47%		3.15%		1,471,377	42,308,498	0.936		4045		
2021-09-22,三	28.40		28.55		26.86		27.28		-5.11%		5.88%		3,775,868	103,800,405	2.40		9761		
2021-09-23,四	27.28		27.46		26.80		26.95		-1.21%		2.42%		2,300,725	62,403,225	1.46		6125		
2021-09-24,五	26.94		26.94		26.04		26.25		-2.60%		3.34%		2,616,972	68,857,077	1.66		6500		
2021-09-27,一	26.24		26.85		25.70		26.46		+0.80%		4.38%		2,998,394	78,984,868	1.91		7485		
2021-09-28,二	26.46		26.66		25.81		25.90		-2.12%		3.21%		2,480,370	64,646,561	1.58		6084		
2021-09-29,三	25.75		25.79		25.26		25.26		-2.47%		2.05%		2,133,591	54,269,392	1.36		6740		
2021-09-30,四	25.31		27.14		25.28		26.90		+6.49%		7.36%		3,531,971	92,684,722	2.25		9124		
2021-10-08,五	27.31		27.39		25.83		26.00		-3.35%		5.80%		3,087,402	81,114,764	1.96		8106		
2021-10-11,一	26.00		26.59		25.50		25.89		-0.42%		4.19%		2,011,670	52,359,190	1.28		4618		
2021-10-12,二	25.94		26.06		25.09		25.29		-2.32%		3.75%		2,040,126	51,658,793	1.30		5426		
2021-10-13,三	25.56		25.59		25.00		25.28		-0.04%		2.33%		1,976,428	49,654,001	1.26		6207		
2021-10-14,四	25.44		25.70		25.25		25.52		+0.95%		1.78%		2,036,480	51,861,937	1.29		6722		
2021-10-15,五	25.43		25.47		25.00		25.22		-1.18%		1.84%		2,165,722	54,520,794	1.38		6051		
2021-10-18,一	25.21		25.21		24.32		25.00		-0.87%		3.53%		2,976,495	73,428,256	1.89		11503		
2021-10-19,二	24.88		25.56		24.80		25.13		+0.52%		3.04%		2,407,228	60,689,745	1.53		8858		
2021-10-20,三	25.30		25.50		24.94		25.50		+1.47%		2.23%		1,892,895	47,905,278	1.20		5960		
2021-10-21,四	25.65		25.68		24.77		24.96		-2.12%		3.57%		2,223,941	55,939,363	1.41		7550		
2021-10-22,五	24.83		25.14		24.55		24.99		+0.12%		2.36%		1,141,413	28,430,778	0.726		4055		
2021-10-25,一	25.01		25.38		24.55		25.35		+1.44%		3.32%		1,753,131	43,972,113	1.11		5252		
2021-10-26,二	25.00		26.45		24.80		25.85		+1.97%		6.51%		3,521,973	91,092,200	2.24		9794		
2021-10-27,三	25.90		26.18		25.35		25.51		-1.32%		3.21%		2,100,117	53,750,618	1.34		6846		
2021-10-28,四	25.53		25.53		24.08		24.14		-5.37%		5.68%		3,146,056	77,089,328	2.00		9202		
2021-10-29,五	24.10		24.45		23.80		24.20		+0.25%		2.69%		1,798,199	43,376,210	1.14		6017		
2021-11-01,一	24.09		25.48		23.92		25.08		+3.64%		6.45%		3,024,912	75,501,236	1.92		10408		
2021-11-02,二	25.06		25.74		24.90		25.30		+0.88%		3.35%		2,336,540	59,243,306	1.49		7591		
2021-11-03,三	25.20		26.22		25.15		26.22		+3.64%		4.23%		3,070,653	79,346,975	1.95		9468		
2021-11-04,四	26.23		26.48		25.81		25.93		-1.11%		2.56%		2,723,497	71,132,849	1.73		8348		
2021-11-05,五	25.85		27.05		25.80		26.99		+4.09%		4.82%		3,929,968	105,068,412	2.50		10295		
2021-11-08,一	27.00		27.20		26.20		27.16		+0.63%		3.71%		3,098,225	82,838,769	1.97		8560		
2021-11-09,二	27.15		27.16		26.40		26.60		-2.06%		2.80%		2,832,809	75,522,744	1.80		6305		
2021-11-10,三	26.64		26.69		26.01		26.43		-0.64%		2.56%		3,009,712	79,453,222	1.91		6759		
2021-11-11,四	26.32		26.80		26.28		26.47		+0.15%		1.97%		2,121,392	56,291,559	1.35		5181		
2021-11-12,五	26.50		27.43		26.33		27.26		+2.98%		4.16%		3,327,133	89,678,328	2.12		7781		
2021-11-15,一	27.09		27.59		26.90		27.19		-0.26%		2.53%		2,302,366	62,702,939	1.46		5894		
2021-11-16,二	27.12		27.36		26.51		26.61		-2.13%		3.13%		2,142,697	57,436,427	1.36		5703		
2021-11-17,三	26.68		26.75		26.15		26.17		-1.65%		2.25%		3,112,805	82,125,782	1.98		6607		
2021-11-18,四	26.24		26.55		26.01		26.18		+0.04%		2.06%		1,964,360	51,601,291	1.25		5531		
2021-11-19,五	26.08		28.80		26.08		28.80		+10.01%		10.39%		12,852,000	363,429,820	8.17		17567		
2021-11-22,一	28.80		29.50		28.00		28.49		-1.08%		5.21%		11,817,020	337,296,230	7.51		28819		
2021-11-23,二	28.49		28.59		27.88		28.32		-0.60%		2.49%		6,628,211	187,329,590	4.21		17723		
2021-11-24,三	28.12		29.62		28.06		28.97		+2.30%		5.51%		8,887,660	256,715,890	5.65		20000		
2021-11-25,四	28.82		29.31		28.30		29.17		+0.69%		3.49%		4,399,227	127,035,557	2.80		9635		
2021-11-26,五	28.89		29.00		28.10		28.30		-2.98%		3.09%		3,906,046	110,804,090	2.48		8694		
2021-11-29,一	27.90		28.80		27.63		28.50		+0.71%		4.13%		2,910,032	82,412,597	1.85		6721		
2021-11-30,二	28.50		28.79		28.15		28.48		-0.07%		2.25%		3,114,070	88,492,179	1.98		6803		
2021-12-01,三	28.31		28.71		28.20		28.43		-0.18%		1.79%		2,799,687	79,473,903	1.78		4853		
2021-12-02,四	28.40		28.42		27.39		27.52		-3.20%		3.62%		4,097,114	113,700,065	2.61		9692		
2021-12-03,五	27.51		27.88		27.20		27.70		+0.65%		2.47%		2,555,326	70,368,124	1.62		4527		
2021-12-06,一	27.70		27.74		26.03		26.05		-5.96%		6.17%		5,807,958	154,411,050	3.69		10421		
2021-12-07,二	26.17		26.29		25.11		25.32		-2.80%		4.53%		3,467,226	88,115,341	2.20		6594		
2021-12-08,三	25.44		25.86		25.42		25.83		+2.01%		1.74%		2,051,918	52,655,705	1.30		4043		
2021-12-09,四	25.83		26.75		25.68		26.31		+1.86%		4.14%		3,015,151	78,555,601	1.92		5184		
2021-12-10,五	26.28		26.29		25.90		26.11		-0.76%		1.48%		1,832,580	47,751,264	1.17		3328		
2021-12-13,一	26.10		26.13		25.28		25.36		-2.87%		3.26%		4,628,196	118,342,709	2.94		7716		
2021-12-14,二	25.38		25.88		25.25		25.82		+1.81%		2.48%		1,869,649	47,937,819	1.19		4576		
2021-12-15,三	25.90		26.26		25.68		26.03		+0.81%		2.25%		2,583,190	67,393,548	1.64		6814		

